model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
dwconv-bn-relu_lut_NCTW57.onnx,12,1440,1440,3,1,2.0736,0.0144,0.20870800000000006
dwconv-bn-relu_lut_J4J361.onnx,12,1440,1440,3,2,0.5184,0.0144,0.09452799999999999
dwconv-bn-relu_lut_SEX08B.onnx,12,1920,1920,3,1,2.7648,0.0192,0.291068
dwconv-bn-relu_lut_XUW6MM.onnx,12,1920,1920,3,2,0.6912,0.0192,0.110842
dwconv-bn-relu_lut_6VSXPD.onnx,12,960,960,5,1,3.59424,0.02496,0.29936799999999997
dwconv-bn-relu_lut_2CBPK0.onnx,12,960,960,5,2,0.89856,0.02496,0.11363600000000001
dwconv-bn-relu_lut_IRA7O8.onnx,12,1440,1440,5,1,5.39136,0.03744,0.429662
dwconv-bn-relu_lut_TEMCNI.onnx,12,1440,1440,5,2,1.34784,0.03744,0.14773199999999997
dwconv-bn-relu_lut_GGQGOQ.onnx,12,1920,1920,5,1,7.18848,0.04992,0.6366560000000001
dwconv-bn-relu_lut_5RCJDC.onnx,12,1920,1920,5,2,1.79712,0.04992,0.178006
dwconv-bn-relu_lut_MN7ZT1.onnx,12,2048,2048,3,1,2.94912,0.02048,0.296542
dwconv-bn-relu_lut_STXWLL.onnx,12,2048,2048,3,2,0.73728,0.02048,0.10987600000000002
dwconv-bn-relu_lut_YH74EU.onnx,12,2048,2048,5,1,7.667712,0.053248,0.577568
dwconv-bn-relu_lut_7IZCR6.onnx,12,2048,2048,5,2,1.916928,0.053248,0.189728
dwconv-bn-relu_lut_YOKOA5.onnx,11,1536,1536,3,1,1.85856,0.01536,0.21168399999999998
dwconv-bn-relu_lut_TI4ANO.onnx,11,1536,1536,3,2,0.46464,0.01536,0.102496
dwconv-bn-relu_lut_51U57Q.onnx,11,1536,1536,5,1,4.832256,0.039936,0.417348
dwconv-bn-relu_lut_WJVRNM.onnx,11,1536,1536,5,2,1.208064,0.039936,0.157742
dwconv-bn-relu_lut_OLTOI6.onnx,11,832,832,3,1,1.00672,0.00832,0.14279399999999998
dwconv-bn-relu_lut_O0KJPA.onnx,11,832,832,3,2,0.25168,0.00832,0.075186
dwconv-bn-relu_lut_E9BIW3.onnx,11,1248,1248,3,1,1.51008,0.01248,0.18412799999999996
dwconv-bn-relu_lut_XPEP7P.onnx,11,1248,1248,3,2,0.37752,0.01248,0.09096199999999999
dwconv-bn-relu_lut_1AOW7R.onnx,11,1664,1664,3,1,2.01344,0.01664,0.29049200000000003
dwconv-bn-relu_lut_2S19D2.onnx,11,1664,1664,3,2,0.50336,0.01664,0.10693200000000003
dwconv-bn-relu_lut_HM2JQX.onnx,11,832,832,5,1,2.617472,0.021632,0.24877799999999994
dwconv-bn-relu_lut_WVVO60.onnx,11,832,832,5,2,0.654368,0.021632,0.109718
dwconv-bn-relu_lut_FX4L9R.onnx,11,1248,1248,5,1,3.926208,0.032448,0.35665800000000003
dwconv-bn-relu_lut_TPS8TI.onnx,11,1248,1248,5,2,0.981552,0.032448,0.135726
dwconv-bn-relu_lut_0CI0NJ.onnx,11,1664,1664,5,1,5.234944,0.043264,0.432488
dwconv-bn-relu_lut_FYKEZW.onnx,11,1664,1664,5,2,1.308736,0.043264,0.17636800000000002
dwconv-bn-relu_lut_DTMYZ7.onnx,11,1344,1344,3,1,1.62624,0.01344,0.215102
dwconv-bn-relu_lut_G5A7SA.onnx,11,1344,1344,3,2,0.40656,0.01344,0.09180200000000001
dwconv-bn-relu_lut_CZ3Q10.onnx,11,1792,1792,3,1,2.16832,0.01792,0.251332
dwconv-bn-relu_lut_25Z1ZL.onnx,11,1792,1792,3,2,0.54208,0.01792,0.107046
dwconv-bn-relu_lut_24DVA3.onnx,11,1344,1344,5,1,4.228224,0.034944,0.38185800000000003
dwconv-bn-relu_lut_QDC5X7.onnx,11,1344,1344,5,2,1.057056,0.034944,0.14075200000000004
dwconv-bn-relu_lut_G58DMP.onnx,11,1792,1792,5,1,5.637632,0.046592,0.523546
dwconv-bn-relu_lut_TKL8UY.onnx,11,1792,1792,5,2,1.409408,0.046592,0.16887800000000003
dwconv-bn-relu_lut_AMY0I7.onnx,11,960,960,3,1,1.1616,0.0096,0.15149
dwconv-bn-relu_lut_4G4KJ4.onnx,11,960,960,3,2,0.2904,0.0096,0.07818800000000001
dwconv-bn-relu_lut_G8HGUW.onnx,11,1440,1440,3,1,1.7424,0.0144,0.27905
dwconv-bn-relu_lut_Z07OBC.onnx,11,1440,1440,3,2,0.4356,0.0144,0.095282
dwconv-bn-relu_lut_BKRFQS.onnx,11,1920,1920,3,1,2.3232,0.0192,0.248134
dwconv-bn-relu_lut_QAILSE.onnx,11,1920,1920,3,2,0.5808,0.0192,0.11135199999999998
dwconv-bn-relu_lut_ZC87AJ.onnx,11,960,960,5,1,3.02016,0.02496,0.27153
dwconv-bn-relu_lut_TVSV7R.onnx,11,960,960,5,2,0.75504,0.02496,0.113728
dwconv-bn-relu_lut_WDFRK2.onnx,11,1440,1440,5,1,4.53024,0.03744,0.37376000000000004
dwconv-bn-relu_lut_8UEVSR.onnx,11,1440,1440,5,2,1.13256,0.03744,0.131114
dwconv-bn-relu_lut_QBV6ZZ.onnx,11,1920,1920,5,1,6.04032,0.04992,0.47973400000000005
dwconv-bn-relu_lut_5ZL8ZU.onnx,11,1920,1920,5,2,1.51008,0.04992,0.176898
dwconv-bn-relu_lut_7JB0YH.onnx,11,2048,2048,3,1,2.47808,0.02048,0.260794
dwconv-bn-relu_lut_ZU0FY8.onnx,11,2048,2048,3,2,0.61952,0.02048,0.112978
dwconv-bn-relu_lut_OUA9S6.onnx,11,2048,2048,5,1,6.443008,0.053248,0.51324
dwconv-bn-relu_lut_D3E44O.onnx,11,2048,2048,5,2,1.610752,0.053248,0.18457
dwconv-bn-relu_lut_I4NUZN.onnx,10,1536,1536,3,1,1.536,0.01536,0.18008200000000002
dwconv-bn-relu_lut_63A5YY.onnx,10,1536,1536,3,2,0.384,0.01536,0.089584
dwconv-bn-relu_lut_P8MQY2.onnx,10,1536,1536,5,1,3.9936,0.039936,0.33146600000000004
dwconv-bn-relu_lut_GS1T7Y.onnx,10,1536,1536,5,2,0.9984,0.039936,0.135106
dwconv-bn-relu_lut_6XTNQ9.onnx,10,832,832,3,1,0.832,0.00832,0.11926400000000001
dwconv-bn-relu_lut_Y951CE.onnx,10,832,832,3,2,0.208,0.00832,0.068076
dwconv-bn-relu_lut_JAVS6X.onnx,10,1248,1248,3,1,1.248,0.01248,0.165194
dwconv-bn-relu_lut_FKM2ER.onnx,10,1248,1248,3,2,0.312,0.01248,0.08056800000000001
dwconv-bn-relu_lut_XVO8E1.onnx,10,1664,1664,3,1,1.664,0.01664,0.19549
dwconv-bn-relu_lut_Q8JAJR.onnx,10,1664,1664,3,2,0.416,0.01664,0.10231200000000001
dwconv-bn-relu_lut_JP8NT0.onnx,10,832,832,5,1,2.1632,0.021632,0.20051800000000003
dwconv-bn-relu_lut_2MV2NT.onnx,10,832,832,5,2,0.5408,0.021632,0.09278800000000001
dwconv-bn-relu_lut_K51MY8.onnx,10,1248,1248,5,1,3.2448,0.032448,0.275294
dwconv-bn-relu_lut_B132QC.onnx,10,1248,1248,5,2,0.8112,0.032448,0.116318
dwconv-bn-relu_lut_42ISWB.onnx,10,1664,1664,5,1,4.3264,0.043264,0.37078000000000005
dwconv-bn-relu_lut_EX054H.onnx,10,1664,1664,5,2,1.0816,0.043264,0.150858
dwconv-bn-relu_lut_EGZ3II.onnx,10,1344,1344,3,1,1.344,0.01344,0.19391199999999995
dwconv-bn-relu_lut_VR96V3.onnx,10,1344,1344,3,2,0.336,0.01344,0.084246
dwconv-bn-relu_lut_K2X9FQ.onnx,10,1792,1792,3,1,1.792,0.01792,0.185508
dwconv-bn-relu_lut_F6AR5W.onnx,10,1792,1792,3,2,0.448,0.01792,0.095216
dwconv-bn-relu_lut_FADHV9.onnx,10,1344,1344,5,1,3.4944,0.034944,0.301486
dwconv-bn-relu_lut_X5B6GE.onnx,10,1344,1344,5,2,0.8736,0.034944,0.12462600000000003
dwconv-bn-relu_lut_DFPWJ4.onnx,10,1792,1792,5,1,4.6592,0.046592,0.38150999999999996
dwconv-bn-relu_lut_WMI8UE.onnx,10,1792,1792,5,2,1.1648,0.046592,0.180064
dwconv-bn-relu_lut_SU9HMG.onnx,10,960,960,3,1,0.96,0.0096,0.11968000000000002
dwconv-bn-relu_lut_FQFEKA.onnx,10,960,960,3,2,0.24,0.0096,0.07142200000000001
dwconv-bn-relu_lut_OIM40H.onnx,10,1440,1440,3,1,1.44,0.0144,0.17231799999999997
dwconv-bn-relu_lut_UT89V8.onnx,10,1440,1440,3,2,0.36,0.0144,0.08643600000000001
dwconv-bn-relu_lut_8YP71T.onnx,10,1920,1920,3,1,1.92,0.0192,0.21256
dwconv-bn-relu_lut_QHQIJY.onnx,10,1920,1920,3,2,0.48,0.0192,0.090944
dwconv-bn-relu_lut_BLTILX.onnx,10,960,960,5,1,2.496,0.02496,0.22720599999999996
dwconv-bn-relu_lut_C95OQ5.onnx,10,960,960,5,2,0.624,0.02496,0.10034399999999999
dwconv-bn-relu_lut_V0SS5B.onnx,10,1440,1440,5,1,3.744,0.03744,0.311448
dwconv-bn-relu_lut_5SPU73.onnx,10,1440,1440,5,2,0.936,0.03744,0.12743600000000002
dwconv-bn-relu_lut_6VHSLB.onnx,10,1920,1920,5,1,4.992,0.04992,0.39975799999999995
dwconv-bn-relu_lut_FD13GH.onnx,10,1920,1920,5,2,1.248,0.04992,0.14586
dwconv-bn-relu_lut_F9RWQ3.onnx,10,2048,2048,3,1,2.048,0.02048,0.22410599999999997
dwconv-bn-relu_lut_7WH6TK.onnx,10,2048,2048,3,2,0.512,0.02048,0.10470800000000001
dwconv-bn-relu_lut_CGZ4XS.onnx,10,2048,2048,5,1,5.3248,0.053248,0.427716
dwconv-bn-relu_lut_THGJHB.onnx,10,2048,2048,5,2,1.3312,0.053248,0.162788
dwconv-bn-relu_lut_V4I9ZL.onnx,7,512,512,3,1,0.25088,0.00512,0.07033
dwconv-bn-relu_lut_GNSD3N.onnx,7,512,512,3,2,0.06272,0.00512,0.05441
dwconv-bn-relu_lut_4Y5LFX.onnx,7,768,768,3,1,0.37632,0.00768,0.08157800000000001
dwconv-bn-relu_lut_VUNMF2.onnx,7,768,768,3,2,0.09408,0.00768,0.058228000000000016
dwconv-bn-relu_lut_WW1M8V.onnx,7,1024,1024,3,1,0.50176,0.01024,0.094438
dwconv-bn-relu_lut_G1Z8SH.onnx,7,1024,1024,3,2,0.12544,0.01024,0.06228000000000001
dwconv-bn-relu_lut_YTQ8BT.onnx,7,512,512,5,1,0.652288,0.013312,0.09758800000000001
dwconv-bn-relu_lut_3NOUE7.onnx,7,512,512,5,2,0.163072,0.013312,0.070136
dwconv-bn-relu_lut_POTJXI.onnx,7,768,768,5,1,0.978432,0.019968,0.11934
dwconv-bn-relu_lut_WAM8ZH.onnx,7,768,768,5,2,0.244608,0.019968,0.07035600000000002
dwconv-bn-relu_lut_90XBPR.onnx,7,1024,1024,5,1,1.304576,0.026624,0.145916
dwconv-bn-relu_lut_SE6C0X.onnx,7,1024,1024,5,2,0.326144,0.026624,0.084332
dwconv-bn-relu_lut_M0P6ZY.onnx,7,576,576,3,1,0.28224,0.00576,0.07197200000000001
dwconv-bn-relu_lut_IGDOTM.onnx,7,576,576,3,2,0.07056,0.00576,0.054612
dwconv-bn-relu_lut_R6NF54.onnx,7,864,864,3,1,0.42336,0.00864,0.10695
dwconv-bn-relu_lut_QWX8X0.onnx,7,864,864,3,2,0.10584,0.00864,0.05544600000000001
dwconv-bn-relu_lut_5XPRSY.onnx,7,1152,1152,3,1,0.56448,0.01152,0.09379600000000002
dwconv-bn-relu_lut_W6BJJ3.onnx,7,1152,1152,3,2,0.14112,0.01152,0.06357399999999999
dwconv-bn-relu_lut_A49QSV.onnx,7,576,576,5,1,0.733824,0.014976,0.10186400000000002
dwconv-bn-relu_lut_CCA9U1.onnx,7,576,576,5,2,0.183456,0.014976,0.068624
dwconv-bn-relu_lut_RAGFU9.onnx,7,864,864,5,1,1.100736,0.022464,0.13218
dwconv-bn-relu_lut_OYC1BN.onnx,7,864,864,5,2,0.275184,0.022464,0.06916400000000002
dwconv-bn-relu_lut_U22G8S.onnx,7,1152,1152,5,1,1.467648,0.029952,0.173164
dwconv-bn-relu_lut_LFQOUD.onnx,7,1152,1152,5,2,0.366912,0.029952,0.088554
dwconv-bn-relu_lut_S0I6ZN.onnx,7,1536,1536,3,1,0.75264,0.01536,0.105932
dwconv-bn-relu_lut_SCZWTM.onnx,7,1536,1536,3,2,0.18816,0.01536,0.065658
dwconv-bn-relu_lut_2AS9ZW.onnx,7,1536,1536,5,1,1.956864,0.039936,0.20150199999999996
dwconv-bn-relu_lut_MOGMTM.onnx,7,1536,1536,5,2,0.489216,0.039936,0.098556
dwconv-bn-relu_lut_I7SES1.onnx,7,832,832,3,1,0.40768,0.00832,0.086286
dwconv-bn-relu_lut_981XDC.onnx,7,832,832,3,2,0.10192,0.00832,0.05973400000000002
dwconv-bn-relu_lut_KMJMDM.onnx,7,1248,1248,3,1,0.61152,0.01248,0.11238800000000002
dwconv-bn-relu_lut_DNVPQK.onnx,7,1248,1248,3,2,0.15288,0.01248,0.07334200000000002
dwconv-bn-relu_lut_1GTO0V.onnx,7,1664,1664,3,1,0.81536,0.01664,0.11975999999999999
dwconv-bn-relu_lut_57919Y.onnx,7,1664,1664,3,2,0.20384,0.01664,0.07447200000000001
dwconv-bn-relu_lut_9TGGJX.onnx,7,832,832,5,1,1.059968,0.021632,0.13019999999999998
dwconv-bn-relu_lut_ZUZLNO.onnx,7,832,832,5,2,0.264992,0.021632,0.073896
dwconv-bn-relu_lut_JGL8JO.onnx,7,1248,1248,5,1,1.589952,0.032448,0.166802
dwconv-bn-relu_lut_LN74WA.onnx,7,1248,1248,5,2,0.397488,0.032448,0.08735800000000002
dwconv-bn-relu_lut_EE2EU5.onnx,7,1664,1664,5,1,2.119936,0.043264,0.266418
dwconv-bn-relu_lut_BQDF2B.onnx,7,1664,1664,5,2,0.529984,0.043264,0.10233800000000001
dwconv-bn-relu_lut_6A8LN6.onnx,7,896,896,3,1,0.43904,0.00896,0.08543
dwconv-bn-relu_lut_2RR0S9.onnx,7,896,896,3,2,0.10976,0.00896,0.060854000000000005
dwconv-bn-relu_lut_XVE0OY.onnx,7,1344,1344,3,1,0.65856,0.01344,0.107488
dwconv-bn-relu_lut_622YDD.onnx,7,1344,1344,3,2,0.16464,0.01344,0.06669
dwconv-bn-relu_lut_PG46EJ.onnx,7,1792,1792,3,1,0.87808,0.01792,0.12964799999999999
dwconv-bn-relu_lut_VBGNGH.onnx,7,1792,1792,3,2,0.21952,0.01792,0.073358
dwconv-bn-relu_lut_4LCS6S.onnx,7,896,896,5,1,1.141504,0.023296,0.13250399999999998
dwconv-bn-relu_lut_EKGETL.onnx,7,896,896,5,2,0.285376,0.023296,0.075072
dwconv-bn-relu_lut_6BXNOM.onnx,7,1344,1344,5,1,1.712256,0.034944,0.180128
dwconv-bn-relu_lut_87BTI8.onnx,7,1344,1344,5,2,0.428064,0.034944,0.092338
dwconv-bn-relu_lut_1R9CCI.onnx,7,1792,1792,5,1,2.283008,0.046592,0.22419799999999998
dwconv-bn-relu_lut_BWVB9K.onnx,7,1792,1792,5,2,0.570752,0.046592,0.107664
dwconv-bn-relu_lut_417KUD.onnx,7,960,960,3,1,0.4704,0.0096,0.09164999999999998
dwconv-bn-relu_lut_I2SP0A.onnx,7,960,960,3,2,0.1176,0.0096,0.061794
dwconv-bn-relu_lut_XTAW0L.onnx,7,1440,1440,3,1,0.7056,0.0144,0.11420999999999999
dwconv-bn-relu_lut_1CQIYG.onnx,7,1440,1440,3,2,0.1764,0.0144,0.07022600000000001
dwconv-bn-relu_lut_SEKE7X.onnx,7,1920,1920,3,1,0.9408,0.0192,0.13125799999999999
dwconv-bn-relu_lut_FGLE1A.onnx,7,1920,1920,3,2,0.2352,0.0192,0.070324
dwconv-bn-relu_lut_VQKG1O.onnx,7,960,960,5,1,1.22304,0.02496,0.13928000000000001
dwconv-bn-relu_lut_00ICCI.onnx,7,960,960,5,2,0.30576,0.02496,0.07802200000000001
dwconv-bn-relu_lut_WWWY6M.onnx,7,1440,1440,5,1,1.83456,0.03744,0.185802
dwconv-bn-relu_lut_VSSUW6.onnx,7,1440,1440,5,2,0.45864,0.03744,0.09509599999999999
dwconv-bn-relu_lut_67DMG3.onnx,7,1920,1920,5,1,2.44608,0.04992,0.227024
dwconv-bn-relu_lut_QSV5X5.onnx,7,1920,1920,5,2,0.61152,0.04992,0.10537200000000002
dwconv-bn-relu_lut_ILZSKV.onnx,7,2048,2048,3,1,1.00352,0.02048,0.13187800000000002
dwconv-bn-relu_lut_WTU34Z.onnx,7,2048,2048,3,2,0.25088,0.02048,0.080096
dwconv-bn-relu_lut_OMJB3J.onnx,7,2048,2048,5,1,2.609152,0.053248,0.243866
dwconv-bn-relu_lut_006I03.onnx,7,2048,2048,5,2,0.652288,0.053248,0.11715
dwconv-bn-relu_lut_IACEZI.onnx,6,512,512,3,1,0.18432,0.00512,0.06376599999999999
dwconv-bn-relu_lut_N87RT4.onnx,6,512,512,3,2,0.04608,0.00512,0.052349999999999994
dwconv-bn-relu_lut_R77RNB.onnx,6,768,768,3,1,0.27648,0.00768,0.07142799999999999
dwconv-bn-relu_lut_P0GSYG.onnx,6,768,768,3,2,0.06912,0.00768,0.06034800000000001
dwconv-bn-relu_lut_3Q5XKL.onnx,6,1024,1024,3,1,0.36864,0.01024,0.07363600000000001
dwconv-bn-relu_lut_O16SBA.onnx,6,1024,1024,3,2,0.09216,0.01024,0.055484000000000006
dwconv-bn-relu_lut_EM9DBD.onnx,6,512,512,5,1,0.479232,0.013312,0.09407000000000001
dwconv-bn-relu_lut_B8FXXJ.onnx,6,512,512,5,2,0.119808,0.013312,0.08058599999999999
dwconv-bn-relu_lut_EKXCQ7.onnx,6,768,768,5,1,0.718848,0.019968,0.096168
dwconv-bn-relu_lut_F5B72R.onnx,6,768,768,5,2,0.179712,0.019968,0.06312799999999998
dwconv-bn-relu_lut_8XJ14J.onnx,6,1024,1024,5,1,0.958464,0.026624,0.10185400000000003
dwconv-bn-relu_lut_X5HF06.onnx,6,1024,1024,5,2,0.239616,0.026624,0.06686
dwconv-bn-relu_lut_85MT2A.onnx,6,576,576,3,1,0.20736,0.00576,0.10269400000000001
dwconv-bn-relu_lut_DX8QE0.onnx,6,576,576,3,2,0.05184,0.00576,0.05248599999999999
dwconv-bn-relu_lut_KQV1DW.onnx,6,864,864,3,1,0.31104,0.00864,0.07425400000000001
dwconv-bn-relu_lut_9DYG2I.onnx,6,864,864,3,2,0.07776,0.00864,0.058281999999999994
dwconv-bn-relu_lut_60CFUB.onnx,6,1152,1152,3,1,0.41472,0.01152,0.08301999999999998
dwconv-bn-relu_lut_FQ3OR0.onnx,6,1152,1152,3,2,0.10368,0.01152,0.060128000000000015
dwconv-bn-relu_lut_ER5E1C.onnx,6,576,576,5,1,0.539136,0.014976,0.081792
dwconv-bn-relu_lut_3NBMMW.onnx,6,576,576,5,2,0.134784,0.014976,0.058614
dwconv-bn-relu_lut_YZJ3OW.onnx,6,864,864,5,1,0.808704,0.022464,0.10295399999999999
dwconv-bn-relu_lut_K8HHHO.onnx,6,864,864,5,2,0.202176,0.022464,0.097448
dwconv-bn-relu_lut_F2HFBI.onnx,6,1152,1152,5,1,1.078272,0.029952,0.12140999999999998
dwconv-bn-relu_lut_8G9UBX.onnx,6,1152,1152,5,2,0.269568,0.029952,0.072244
dwconv-bn-relu_lut_5ZHC01.onnx,6,1536,1536,3,1,0.55296,0.01536,0.09683399999999998
dwconv-bn-relu_lut_QBOTJK.onnx,6,1536,1536,3,2,0.13824,0.01536,0.06333600000000002
dwconv-bn-relu_lut_SNS9FY.onnx,6,1536,1536,5,1,1.437696,0.039936,0.150986
dwconv-bn-relu_lut_0CMJ9F.onnx,6,1536,1536,5,2,0.359424,0.039936,0.07609200000000002
dwconv-bn-relu_lut_RDDD2M.onnx,6,832,832,3,1,0.29952,0.00832,0.07525800000000002
dwconv-bn-relu_lut_6UG718.onnx,6,832,832,3,2,0.07488,0.00832,0.055936
dwconv-bn-relu_lut_WAVFW3.onnx,6,1248,1248,3,1,0.44928,0.01248,0.08629399999999998
dwconv-bn-relu_lut_FX5S8O.onnx,6,1248,1248,3,2,0.11232,0.01248,0.05987799999999999
dwconv-bn-relu_lut_3DSDCU.onnx,6,1664,1664,3,1,0.59904,0.01664,0.10044800000000001
dwconv-bn-relu_lut_QO8J6X.onnx,6,1664,1664,3,2,0.14976,0.01664,0.06500600000000001
dwconv-bn-relu_lut_L8WNY9.onnx,6,832,832,5,1,0.778752,0.021632,0.10352000000000001
dwconv-bn-relu_lut_RIJ8G4.onnx,6,832,832,5,2,0.194688,0.021632,0.067054
dwconv-bn-relu_lut_5JPNT0.onnx,6,1248,1248,5,1,1.168128,0.032448,0.13163600000000003
dwconv-bn-relu_lut_GFRT1E.onnx,6,1248,1248,5,2,0.292032,0.032448,0.07462200000000002
dwconv-bn-relu_lut_0IPRCR.onnx,6,1664,1664,5,1,1.557504,0.043264,0.194942
dwconv-bn-relu_lut_CW4KC4.onnx,6,1664,1664,5,2,0.389376,0.043264,0.083232
dwconv-bn-relu_lut_75Q59I.onnx,6,896,896,3,1,0.32256,0.00896,0.07389400000000002
dwconv-bn-relu_lut_TTZEXY.onnx,6,896,896,3,2,0.08064,0.00896,0.07003399999999999
dwconv-bn-relu_lut_SVE1OY.onnx,6,1344,1344,3,1,0.48384,0.01344,0.07949999999999997
dwconv-bn-relu_lut_83EL2H.onnx,6,1344,1344,3,2,0.12096,0.01344,0.05582600000000001
dwconv-bn-relu_lut_OC2A8V.onnx,6,1792,1792,3,1,0.64512,0.01792,0.09356600000000001
dwconv-bn-relu_lut_TK00O3.onnx,6,1792,1792,3,2,0.16128,0.01792,0.06705799999999999
dwconv-bn-relu_lut_TMMEG5.onnx,6,896,896,5,1,0.838656,0.023296,0.10572600000000001
dwconv-bn-relu_lut_QBBXEU.onnx,6,896,896,5,2,0.209664,0.023296,0.066422
dwconv-bn-relu_lut_BECLZN.onnx,6,1344,1344,5,1,1.257984,0.034944,0.13509
dwconv-bn-relu_lut_J76FUB.onnx,6,1344,1344,5,2,0.314496,0.034944,0.07550799999999999
dwconv-bn-relu_lut_T12UJV.onnx,6,1792,1792,5,1,1.677312,0.046592,0.16394600000000004
dwconv-bn-relu_lut_ZL8K2M.onnx,6,1792,1792,5,2,0.419328,0.046592,0.085596
dwconv-bn-relu_lut_F80RWF.onnx,6,960,960,3,1,0.3456,0.0096,0.07907
dwconv-bn-relu_lut_FBG4DJ.onnx,6,960,960,3,2,0.0864,0.0096,0.05149999999999999
dwconv-bn-relu_lut_GVJ3CI.onnx,6,1440,1440,3,1,0.5184,0.0144,0.092534
dwconv-bn-relu_lut_3BMJBH.onnx,6,1440,1440,3,2,0.1296,0.0144,0.062394
dwconv-bn-relu_lut_NGY4WS.onnx,6,1920,1920,3,1,0.6912,0.0192,0.105506
dwconv-bn-relu_lut_NBO97R.onnx,6,1920,1920,3,2,0.1728,0.0192,0.06671200000000001
dwconv-bn-relu_lut_I33RJE.onnx,6,960,960,5,1,0.89856,0.02496,0.10034600000000002
dwconv-bn-relu_lut_E1Y57B.onnx,6,960,960,5,2,0.22464,0.02496,0.06545799999999999
dwconv-bn-relu_lut_KQSEN0.onnx,6,1440,1440,5,1,1.34784,0.03744,0.15776800000000002
dwconv-bn-relu_lut_04BB2C.onnx,6,1440,1440,5,2,0.33696,0.03744,0.07702200000000002
dwconv-bn-relu_lut_T8DMK6.onnx,6,1920,1920,5,1,1.79712,0.04992,0.17216199999999998
dwconv-bn-relu_lut_KCMRLK.onnx,6,1920,1920,5,2,0.44928,0.04992,0.09478400000000001
dwconv-bn-relu_lut_A3GQFJ.onnx,6,2048,2048,3,1,0.73728,0.02048,0.11564999999999999
dwconv-bn-relu_lut_YMLB8B.onnx,6,2048,2048,3,2,0.18432,0.02048,0.0696
dwconv-bn-relu_lut_UUXV9X.onnx,6,2048,2048,5,1,1.916928,0.053248,0.22143400000000002
dwconv-bn-relu_lut_YHXUXC.onnx,6,2048,2048,5,2,0.479232,0.053248,0.10155399999999999
dwconv-bn-relu_lut_DN3NP9.onnx,5,512,512,3,1,0.128,0.00512,0.06509799999999999
dwconv-bn-relu_lut_D2IO8Z.onnx,5,512,512,3,2,0.032,0.00512,0.051636
dwconv-bn-relu_lut_0Y97WW.onnx,5,768,768,3,1,0.192,0.00768,0.06596199999999999
dwconv-bn-relu_lut_NBDJHW.onnx,5,768,768,3,2,0.048,0.00768,0.07028799999999999
dwconv-bn-relu_lut_QYGGFG.onnx,5,1024,1024,3,1,0.256,0.01024,0.07091
dwconv-bn-relu_lut_9HUD2T.onnx,5,1024,1024,3,2,0.064,0.01024,0.052468
dwconv-bn-relu_lut_QWYMXJ.onnx,5,512,512,5,1,0.3328,0.013312,0.076244
dwconv-bn-relu_lut_OCR15U.onnx,5,512,512,5,2,0.0832,0.013312,0.05869400000000001
dwconv-bn-relu_lut_QQEZD7.onnx,5,768,768,5,1,0.4992,0.019968,0.090426
dwconv-bn-relu_lut_4Z31KJ.onnx,5,768,768,5,2,0.1248,0.019968,0.06291999999999998
dwconv-bn-relu_lut_0GN3RA.onnx,5,1024,1024,5,1,0.6656,0.026624,0.10355600000000001
dwconv-bn-relu_lut_5OVLWJ.onnx,5,1024,1024,5,2,0.1664,0.026624,0.069374
dwconv-bn-relu_lut_ZRPYE8.onnx,5,576,576,3,1,0.144,0.00576,0.054394000000000005
dwconv-bn-relu_lut_TWRFYW.onnx,5,576,576,3,2,0.036,0.00576,0.047375999999999995
dwconv-bn-relu_lut_PTY0VD.onnx,5,864,864,3,1,0.216,0.00864,0.06907799999999999
dwconv-bn-relu_lut_M42KYV.onnx,5,864,864,3,2,0.054,0.00864,0.05584999999999998
dwconv-bn-relu_lut_KYWNLD.onnx,5,1152,1152,3,1,0.288,0.01152,0.093044
dwconv-bn-relu_lut_3F8TRC.onnx,5,1152,1152,3,2,0.072,0.01152,0.06362999999999999
dwconv-bn-relu_lut_OL61MH.onnx,5,576,576,5,1,0.3744,0.014976,0.07792200000000003
dwconv-bn-relu_lut_W16BJO.onnx,5,576,576,5,2,0.0936,0.014976,0.056812000000000015
dwconv-bn-relu_lut_NTWOBG.onnx,5,864,864,5,1,0.5616,0.022464,0.09814600000000001
dwconv-bn-relu_lut_CTOFEN.onnx,5,864,864,5,2,0.1404,0.022464,0.069948
dwconv-bn-relu_lut_N5GSY2.onnx,5,1152,1152,5,1,0.7488,0.029952,0.11216999999999999
dwconv-bn-relu_lut_4DTJ0I.onnx,5,1152,1152,5,2,0.1872,0.029952,0.097798
dwconv-bn-relu_lut_6KHQ5Q.onnx,5,1536,1536,3,1,0.384,0.01536,0.08114199999999999
dwconv-bn-relu_lut_N71LC1.onnx,5,1536,1536,3,2,0.096,0.01536,0.07217400000000002
dwconv-bn-relu_lut_BUPAA7.onnx,5,1536,1536,5,1,0.9984,0.039936,0.13202600000000003
dwconv-bn-relu_lut_XYY4H8.onnx,5,1536,1536,5,2,0.2496,0.039936,0.07795600000000001
dwconv-bn-relu_lut_7PKYNH.onnx,5,832,832,3,1,0.208,0.00832,0.083096
dwconv-bn-relu_lut_3W68XV.onnx,5,832,832,3,2,0.052,0.00832,0.05611999999999999
dwconv-bn-relu_lut_JSSG7T.onnx,5,1248,1248,3,1,0.312,0.01248,0.07464
