model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_lut_HFF2WN.onnx,5,2944,320,1,1,23.56,0.9424,0.27786999999999995
conv-bn-relu_lut_KV6SJ1.onnx,2,2944,320,1,1,3.7696,0.9424,0.095668
conv-bn-relu_lut_CDJST6.onnx,5,1472,336,1,1,12.3732,0.494928,0.167426
conv-bn-relu_lut_EL0P9E.onnx,2,1472,336,1,1,1.979712,0.494928,0.069656
conv-bn-relu_lut_JMBEKW.onnx,5,2208,336,1,1,18.5556,0.742224,0.22721400000000008
conv-bn-relu_lut_Y1ZDZ3.onnx,2,2208,336,1,1,2.968896,0.742224,0.08352199999999999
conv-bn-relu_lut_0PC0OR.onnx,5,2944,336,1,1,24.738,0.98952,0.289838
conv-bn-relu_lut_LFB4EG.onnx,2,2944,336,1,1,3.95808,0.98952,0.099712
conv-bn-relu_lut_FDZNQH.onnx,5,1472,352,1,1,12.9624,0.518496,0.173964
conv-bn-relu_lut_5GAP9S.onnx,2,1472,352,1,1,2.073984,0.518496,0.072162
conv-bn-relu_lut_IXWLDP.onnx,5,2208,352,1,1,19.4392,0.777568,0.238746
conv-bn-relu_lut_06NBW5.onnx,2,2208,352,1,1,3.110272,0.777568,0.084124
conv-bn-relu_lut_YOZA0G.onnx,5,2944,352,1,1,25.916,1.03664,0.300192
conv-bn-relu_lut_NUMH1I.onnx,2,2944,352,1,1,4.14656,1.03664,0.10199399999999999
conv-bn-relu_lut_YZ35GI.onnx,5,1472,368,1,1,13.5516,0.542064,0.178066
conv-bn-relu_lut_N8FJ4E.onnx,2,1472,368,1,1,2.168256,0.542064,0.070322
conv-bn-relu_lut_PXI2OO.onnx,5,2208,368,1,1,20.3228,0.812912,0.248506
conv-bn-relu_lut_2N8BOJ.onnx,2,2208,368,1,1,3.251648,0.812912,0.086362
conv-bn-relu_lut_9OAZ61.onnx,5,2944,368,1,1,27.094,1.08376,0.362866
conv-bn-relu_lut_HDUOPW.onnx,2,2944,368,1,1,4.33504,1.08376,0.103756
conv-bn-relu_lut_PUC39A.onnx,5,1472,384,1,1,14.1408,0.565632,0.18324800000000002
conv-bn-relu_lut_6EV4RD.onnx,2,1472,384,1,1,2.262528,0.565632,0.073826
conv-bn-relu_lut_93NH3K.onnx,5,2208,384,1,1,21.2064,0.848256,0.293428
conv-bn-relu_lut_UBVX68.onnx,2,2208,384,1,1,3.393024,0.848256,0.087734
conv-bn-relu_lut_5LKHXZ.onnx,5,2944,384,1,1,28.272,1.13088,0.325822
conv-bn-relu_lut_8WOU41.onnx,2,2944,384,1,1,4.52352,1.13088,0.111202
conv-bn-relu_lut_6GJGGV.onnx,5,1472,400,1,1,14.73,0.5892,0.19758599999999998
conv-bn-relu_lut_62UWYE.onnx,2,1472,400,1,1,2.3568,0.5892,0.07419999999999999
conv-bn-relu_lut_C0OORJ.onnx,5,2208,400,1,1,22.09,0.8836,0.26258600000000004
conv-bn-relu_lut_SMFYRN.onnx,2,2208,400,1,1,3.5344,0.8836,0.091986
conv-bn-relu_lut_SXPD6P.onnx,5,2944,400,1,1,29.45,1.178,0.33504799999999996
conv-bn-relu_lut_6SRVCL.onnx,2,2944,400,1,1,4.712,1.178,0.109746
conv-bn-relu_lut_VD1Z88.onnx,5,1472,416,1,1,15.3192,0.612768,0.195834
conv-bn-relu_lut_POYASY.onnx,2,1472,416,1,1,2.451072,0.612768,0.074128
conv-bn-relu_lut_DR17S2.onnx,5,2208,416,1,1,22.9736,0.918944,0.27043799999999996
conv-bn-relu_lut_B0ZQ1Q.onnx,2,2208,416,1,1,3.675776,0.918944,0.091494
conv-bn-relu_lut_UKB0AG.onnx,5,2944,416,1,1,30.628,1.22512,0.346628
conv-bn-relu_lut_Y9NTOR.onnx,2,2944,416,1,1,4.90048,1.22512,0.11148999999999999
conv-bn-relu_lut_7B0K13.onnx,5,1472,432,1,1,15.9084,0.636336,0.203034
conv-bn-relu_lut_UJ9GK1.onnx,2,1472,432,1,1,2.545344,0.636336,0.07874199999999999
conv-bn-relu_lut_GMV3G2.onnx,5,2208,432,1,1,23.8572,0.954288,0.28150000000000003
conv-bn-relu_lut_S51BEX.onnx,2,2208,432,1,1,3.817152,0.954288,0.095156
conv-bn-relu_lut_EOD7M6.onnx,5,2944,432,1,1,31.806,1.27224,0.394938
conv-bn-relu_lut_APSL2M.onnx,2,2944,432,1,1,5.08896,1.27224,0.113904
conv-bn-relu_lut_ZVUP2J.onnx,5,384,1536,1,1,14.784,0.59136,0.20490599999999998
conv-bn-relu_lut_EYNS3W.onnx,5,384,2304,1,1,22.176,0.88704,0.30284199999999994
conv-bn-relu_lut_0P2SP2.onnx,5,2304,320,1,1,18.44,0.7376,0.23771199999999998
conv-bn-relu_lut_YUI3IX.onnx,2,2304,320,1,1,2.9504,0.7376,0.086192
conv-bn-relu_lut_STKD9X.onnx,5,384,3072,1,1,29.568,1.18272,0.36208799999999997
conv-bn-relu_lut_V8EM5R.onnx,5,3072,320,1,1,24.584,0.98336,0.290598
conv-bn-relu_lut_P5UWDT.onnx,2,3072,320,1,1,3.93344,0.98336,0.09752000000000001
conv-bn-relu_lut_M1DGOE.onnx,5,2304,336,1,1,19.362,0.77448,0.23856999999999995
conv-bn-relu_lut_U79MUO.onnx,2,2304,336,1,1,3.09792,0.77448,0.08460799999999999
conv-bn-relu_lut_1KOA5Z.onnx,5,3072,336,1,1,25.8132,1.032528,0.30543200000000004
conv-bn-relu_lut_PF6F3O.onnx,2,3072,336,1,1,4.130112,1.032528,0.10200400000000001
conv-bn-relu_lut_49UANW.onnx,5,2304,352,1,1,20.284,0.81136,0.24671600000000002
conv-bn-relu_lut_ZFE93E.onnx,2,2304,352,1,1,3.24544,0.81136,0.09511
conv-bn-relu_lut_I7C081.onnx,5,3072,352,1,1,27.0424,1.081696,0.31488600000000005
conv-bn-relu_lut_4TWPPK.onnx,2,3072,352,1,1,4.326784,1.081696,0.10551400000000001
conv-bn-relu_lut_FK0AK9.onnx,5,2304,368,1,1,21.206,0.84824,0.256042
conv-bn-relu_lut_BTPCQC.onnx,2,2304,368,1,1,3.39296,0.84824,0.08960399999999999
conv-bn-relu_lut_VVS70N.onnx,5,3072,368,1,1,28.2716,1.130864,0.32736
conv-bn-relu_lut_0FXQDC.onnx,2,3072,368,1,1,4.523456,1.130864,0.10919399999999999
conv-bn-relu_lut_PQCLJQ.onnx,5,2304,384,1,1,22.128,0.88512,0.264864
conv-bn-relu_lut_K1PR0W.onnx,2,2304,384,1,1,3.54048,0.88512,0.092358
conv-bn-relu_lut_R2WPZ0.onnx,5,3072,384,1,1,29.5008,1.180032,0.3411580000000001
conv-bn-relu_lut_DRHLT0.onnx,2,3072,384,1,1,4.720128,1.180032,0.113418
conv-bn-relu_lut_VS1QGJ.onnx,5,2304,400,1,1,23.05,0.922,0.27582400000000007
conv-bn-relu_lut_SEHLNY.onnx,2,2304,400,1,1,3.688,0.922,0.09559400000000001
conv-bn-relu_lut_JPNEY7.onnx,5,3072,400,1,1,30.73,1.2292,0.354652
conv-bn-relu_lut_60Z8CJ.onnx,2,3072,400,1,1,4.9168,1.2292,0.11584600000000003
conv-bn-relu_lut_ZTA523.onnx,5,2304,416,1,1,23.972,0.95888,0.284074
conv-bn-relu_lut_03Z1DS.onnx,2,2304,416,1,1,3.83552,0.95888,0.09809799999999999
conv-bn-relu_lut_DGXXC2.onnx,5,3072,416,1,1,31.9592,1.278368,0.3664880000000001
conv-bn-relu_lut_4I2C5L.onnx,2,3072,416,1,1,5.113472,1.278368,0.12062800000000001
conv-bn-relu_lut_SRBH7H.onnx,5,2304,432,1,1,24.894,0.99576,0.29484200000000005
conv-bn-relu_lut_WPKDRC.onnx,2,2304,432,1,1,3.98304,0.99576,0.102252
conv-bn-relu_lut_NN57CH.onnx,5,3072,432,1,1,33.1884,1.327536,0.415836
conv-bn-relu_lut_7YG4IQ.onnx,2,3072,432,1,1,5.310144,1.327536,0.12350200000000003
conv-bn-relu_lut_XN4JSM.onnx,5,400,1600,1,1,16.04,0.6416,0.21444199999999997
conv-bn-relu_lut_3CWLCC.onnx,5,1600,320,1,1,12.808,0.51232,0.17029
conv-bn-relu_lut_WDZQJD.onnx,2,1600,320,1,1,2.04928,0.51232,0.071828
conv-bn-relu_lut_VVFMSV.onnx,5,400,2400,1,1,24.06,0.9624,0.33401800000000004
conv-bn-relu_lut_T8RPD0.onnx,5,2400,320,1,1,19.208,0.76832,0.235116
conv-bn-relu_lut_PCJB3V.onnx,2,2400,320,1,1,3.07328,0.76832,0.08544199999999999
conv-bn-relu_lut_DTLRQR.onnx,5,400,3200,1,1,32.08,1.2832,0.393228
conv-bn-relu_lut_KEXAV1.onnx,5,3200,320,1,1,25.608,1.02432,0.30042
conv-bn-relu_lut_IMP7H5.onnx,2,3200,320,1,1,4.09728,1.02432,0.09884599999999999
conv-bn-relu_lut_0FXT1H.onnx,5,1600,336,1,1,13.4484,0.537936,0.17814799999999997
conv-bn-relu_lut_R8G4QY.onnx,2,1600,336,1,1,2.151744,0.537936,0.07253600000000002
conv-bn-relu_lut_5VL9WI.onnx,5,2400,336,1,1,20.1684,0.806736,0.24652799999999997
conv-bn-relu_lut_6XT2Y1.onnx,2,2400,336,1,1,3.226944,0.806736,0.085782
conv-bn-relu_lut_XLS48K.onnx,5,3200,336,1,1,26.8884,1.075536,0.31186800000000003
conv-bn-relu_lut_4UFXKW.onnx,2,3200,336,1,1,4.302144,1.075536,0.104878
conv-bn-relu_lut_ELH4OQ.onnx,5,1600,352,1,1,14.0888,0.563552,0.186596
conv-bn-relu_lut_NLPRYV.onnx,2,1600,352,1,1,2.254208,0.563552,0.07372599999999999
conv-bn-relu_lut_XQA8QY.onnx,5,2400,352,1,1,21.1288,0.845152,0.27345800000000003
conv-bn-relu_lut_L62J4U.onnx,2,2400,352,1,1,3.380608,0.845152,0.10975399999999999
conv-bn-relu_lut_ID49D5.onnx,5,3200,352,1,1,28.1688,1.126752,0.32837200000000005
conv-bn-relu_lut_CHL5AO.onnx,2,3200,352,1,1,4.507008,1.126752,0.10794400000000001
conv-bn-relu_lut_X41K1J.onnx,5,1600,368,1,1,14.7292,0.589168,0.19117199999999998
conv-bn-relu_lut_Q5QHUN.onnx,2,1600,368,1,1,2.356672,0.589168,0.07444999999999999
conv-bn-relu_lut_3UU4C1.onnx,5,2400,368,1,1,22.0892,0.883568,0.26300199999999996
conv-bn-relu_lut_UZY0G6.onnx,2,2400,368,1,1,3.534272,0.883568,0.092074
conv-bn-relu_lut_ZGOVH7.onnx,5,3200,368,1,1,29.4492,1.177968,0.33762000000000003
conv-bn-relu_lut_G8WY6P.onnx,2,3200,368,1,1,4.711872,1.177968,0.10962599999999997
conv-bn-relu_lut_4F81J5.onnx,5,1600,384,1,1,15.3696,0.614784,0.19723000000000002
conv-bn-relu_lut_37DJ8P.onnx,2,1600,384,1,1,2.459136,0.614784,0.074238
conv-bn-relu_lut_DZD54L.onnx,5,2400,384,1,1,23.0496,0.921984,0.27143800000000007
conv-bn-relu_lut_V28DW3.onnx,2,2400,384,1,1,3.687936,0.921984,0.10287400000000002
conv-bn-relu_lut_454DRO.onnx,5,3200,384,1,1,30.7296,1.229184,0.38263800000000003
conv-bn-relu_lut_KSJHU8.onnx,2,3200,384,1,1,4.916736,1.229184,0.113152
conv-bn-relu_lut_WXV9AZ.onnx,5,1600,400,1,1,16.01,0.6404,0.20431799999999994
conv-bn-relu_lut_7K7M2H.onnx,2,1600,400,1,1,2.5616,0.6404,0.07925799999999998
conv-bn-relu_lut_TT7636.onnx,5,2400,400,1,1,24.01,0.9604,0.283772
conv-bn-relu_lut_9JZZHT.onnx,2,2400,400,1,1,3.8416,0.9604,0.098382
conv-bn-relu_lut_BT8KPG.onnx,5,3200,400,1,1,32.01,1.2804,0.36490200000000006
conv-bn-relu_lut_3C4BOS.onnx,2,3200,400,1,1,5.1216,1.2804,0.12325199999999999
conv-bn-relu_lut_OQBLMO.onnx,5,1600,416,1,1,16.6504,0.666016,0.21272600000000003
conv-bn-relu_lut_PLD21G.onnx,2,1600,416,1,1,2.664064,0.666016,0.07875800000000001
conv-bn-relu_lut_IM7B7S.onnx,5,2400,416,1,1,24.9704,0.998816,0.294428
conv-bn-relu_lut_0SFPAO.onnx,2,2400,416,1,1,3.995264,0.998816,0.10019199999999999
conv-bn-relu_lut_W14CK5.onnx,5,3200,416,1,1,33.2904,1.331616,0.37947400000000003
conv-bn-relu_lut_V1D79J.onnx,2,3200,416,1,1,5.326464,1.331616,0.122814
conv-bn-relu_lut_6EJWKR.onnx,5,1600,432,1,1,17.2908,0.691632,0.22187400000000002
conv-bn-relu_lut_WL868S.onnx,2,1600,432,1,1,2.766528,0.691632,0.08482799999999999
conv-bn-relu_lut_XY8P78.onnx,5,2400,432,1,1,25.9308,1.037232,0.315648
conv-bn-relu_lut_P3G2LC.onnx,2,2400,432,1,1,4.148928,1.037232,0.105566
conv-bn-relu_lut_9ZMO1T.onnx,5,3200,432,1,1,34.5708,1.382832,0.40975999999999996
conv-bn-relu_lut_3MA03P.onnx,2,3200,432,1,1,5.531328,1.382832,0.12774600000000003
conv-bn-relu_lut_SGF1GP.onnx,5,416,1664,1,1,17.3472,0.693888,0.242394
conv-bn-relu_lut_M9ZNOB.onnx,5,416,2496,1,1,26.0208,1.040832,0.34497
conv-bn-relu_lut_D2QVZW.onnx,5,2496,320,1,1,19.976,0.79904,0.2552
conv-bn-relu_lut_RZWS2E.onnx,2,2496,320,1,1,3.19616,0.79904,0.092312
conv-bn-relu_lut_PTPBKH.onnx,5,416,3328,1,1,34.6944,1.387776,0.437076
conv-bn-relu_lut_9JM6EN.onnx,5,3328,320,1,1,26.632,1.06528,0.32832399999999995
conv-bn-relu_lut_KLHZD5.onnx,2,3328,320,1,1,4.26112,1.06528,0.11049800000000001
conv-bn-relu_lut_3TWNGX.onnx,5,2496,336,1,1,20.9748,0.838992,0.26580600000000004
conv-bn-relu_lut_BJP1UU.onnx,2,2496,336,1,1,3.355968,0.838992,0.09173
conv-bn-relu_lut_BKP3SH.onnx,5,3328,336,1,1,27.9636,1.118544,0.343306
conv-bn-relu_lut_MI1PD0.onnx,2,3328,336,1,1,4.474176,1.118544,0.11833599999999997
conv-bn-relu_lut_38QCF0.onnx,5,2496,352,1,1,21.9736,0.878944,0.273918
conv-bn-relu_lut_T79DYT.onnx,2,2496,352,1,1,3.515776,0.878944,0.09499400000000001
conv-bn-relu_lut_64VXH8.onnx,5,3328,352,1,1,29.2952,1.171808,0.35647400000000007
conv-bn-relu_lut_RZBRBN.onnx,2,3328,352,1,1,4.687232,1.171808,0.11976200000000001
conv-bn-relu_lut_6KEQ4B.onnx,5,2496,368,1,1,22.9724,0.918896,0.288916
conv-bn-relu_lut_YF3XAR.onnx,2,2496,368,1,1,3.675584,0.918896,0.09719000000000001
conv-bn-relu_lut_2DC682.onnx,5,3328,368,1,1,30.6268,1.225072,0.37328600000000006
conv-bn-relu_lut_VVPAQ7.onnx,2,3328,368,1,1,4.900288,1.225072,0.12396599999999998
conv-bn-relu_lut_AHEHY6.onnx,5,2496,384,1,1,23.9712,0.958848,0.29761800000000005
conv-bn-relu_lut_CQLN15.onnx,2,2496,384,1,1,3.835392,0.958848,0.096814
conv-bn-relu_lut_4LGV4B.onnx,5,3328,384,1,1,31.9584,1.278336,0.363918
conv-bn-relu_lut_I3B9A2.onnx,2,3328,384,1,1,5.113344,1.278336,0.11906
conv-bn-relu_lut_RE0DGP.onnx,5,2496,400,1,1,24.97,0.9988,0.29118199999999994
conv-bn-relu_lut_10QCEE.onnx,2,2496,400,1,1,3.9952,0.9988,0.099488
conv-bn-relu_lut_D0ACKP.onnx,5,3328,400,1,1,33.29,1.3316,0.37819
conv-bn-relu_lut_GVDRE9.onnx,2,3328,400,1,1,5.3264,1.3316,0.12312799999999999
conv-bn-relu_lut_TXYR5W.onnx,5,2496,416,1,1,25.9688,1.038752,0.308144
conv-bn-relu_lut_W81TMO.onnx,2,2496,416,1,1,4.155008,1.038752,0.101574
conv-bn-relu_lut_0GKSAZ.onnx,5,3328,416,1,1,34.6216,1.384864,0.39112800000000003
conv-bn-relu_lut_QQSMWN.onnx,2,3328,416,1,1,5.539456,1.384864,0.126614
conv-bn-relu_lut_RPKLVV.onnx,5,2496,432,1,1,26.9676,1.078704,0.31139000000000006
conv-bn-relu_lut_3AGKTJ.onnx,2,2496,432,1,1,4.314816,1.078704,0.103672
conv-bn-relu_lut_639PWE.onnx,5,3328,432,1,1,35.9532,1.438128,0.4062659999999999
conv-bn-relu_lut_2BM8WG.onnx,2,3328,432,1,1,5.752512,1.438128,0.131114
conv-bn-relu_lut_TWMIEH.onnx,5,432,1728,1,1,18.7056,0.748224,0.24406200000000006
conv-bn-relu_lut_C0MZC7.onnx,5,1728,320,1,1,13.832,0.55328,0.179594
conv-bn-relu_lut_W1FLT1.onnx,2,1728,320,1,1,2.21312,0.55328,0.073828
conv-bn-relu_lut_MVHYKD.onnx,5,432,2592,1,1,28.0584,1.122336,0.34473400000000004
conv-bn-relu_lut_CU7ELM.onnx,5,2592,320,1,1,20.744,0.82976,0.24950999999999998
conv-bn-relu_lut_2LWEB3.onnx,2,2592,320,1,1,3.31904,0.82976,0.08733600000000001
conv-bn-relu_lut_LC8F86.onnx,5,432,3456,1,1,37.4112,1.496448,0.443872
conv-bn-relu_lut_RJEE18.onnx,5,3456,320,1,1,27.656,1.10624,0.359498
conv-bn-relu_lut_MOFGRK.onnx,2,3456,320,1,1,4.42496,1.10624,0.105656
conv-bn-relu_lut_I1LN48.onnx,5,1728,336,1,1,14.5236,0.580944,0.19056999999999996
conv-bn-relu_lut_P47YW3.onnx,2,1728,336,1,1,2.323776,0.580944,0.076518
conv-bn-relu_lut_6J6ZCX.onnx,5,2592,336,1,1,21.7812,0.871248,0.26044
conv-bn-relu_lut_OLUILB.onnx,2,2592,336,1,1,3.484992,0.871248,0.09154600000000002
conv-bn-relu_lut_TOZS6M.onnx,5,3456,336,1,1,29.0388,1.161552,0.332086
conv-bn-relu_lut_7JCZGM.onnx,2,3456,336,1,1,4.646208,1.161552,0.10822200000000001
conv-bn-relu_lut_29RWJS.onnx,5,1728,352,1,1,15.2152,0.608608,0.194882
conv-bn-relu_lut_GKWULE.onnx,2,1728,352,1,1,2.434432,0.608608,0.07653800000000002
conv-bn-relu_lut_VA3PVT.onnx,5,2592,352,1,1,22.8184,0.912736,0.27964
conv-bn-relu_lut_N73Z5X.onnx,2,2592,352,1,1,3.650944,0.912736,0.10342799999999999
conv-bn-relu_lut_LNCHFX.onnx,5,3456,352,1,1,30.4216,1.216864,0.356762
conv-bn-relu_lut_9EDTTJ.onnx,2,3456,352,1,1,4.867456,1.216864,0.13368000000000002
conv-bn-relu_lut_RHHM0P.onnx,5,1728,368,1,1,15.9068,0.636272,0.206068
conv-bn-relu_lut_GNHDZG.onnx,2,1728,368,1,1,2.545088,0.636272,0.07926
conv-bn-relu_lut_5X0NRQ.onnx,5,2592,368,1,1,23.8556,0.954224,0.3001760000000001
conv-bn-relu_lut_K71QIN.onnx,2,2592,368,1,1,3.816896,0.954224,0.09615
conv-bn-relu_lut_4DFK4H.onnx,5,3456,368,1,1,31.8044,1.272176,0.39330200000000004
conv-bn-relu_lut_0Q1VUJ.onnx,2,3456,368,1,1,5.088704,1.272176,0.134622
conv-bn-relu_lut_UL3BIZ.onnx,5,1728,384,1,1,16.5984,0.663936,0.21356600000000003
conv-bn-relu_lut_J3EXSB.onnx,2,1728,384,1,1,2.655744,0.663936,0.07927999999999999
conv-bn-relu_lut_KJEI2R.onnx,5,2592,384,1,1,24.8928,0.995712,0.329458
conv-bn-relu_lut_WJ6H0F.onnx,2,2592,384,1,1,3.982848,0.995712,0.109568
conv-bn-relu_lut_HOCKVY.onnx,5,3456,384,1,1,33.1872,1.327488,0.40778799999999993
conv-bn-relu_lut_DV5PD7.onnx,2,3456,384,1,1,5.309952,1.327488,0.13812400000000002
conv-bn-relu_lut_Z2CPR9.onnx,5,1728,400,1,1,17.29,0.6916,0.22066000000000002
conv-bn-relu_lut_7D8B7A.onnx,2,1728,400,1,1,2.7664,0.6916,0.08094799999999999
conv-bn-relu_lut_M8BPWX.onnx,5,2592,400,1,1,25.93,1.0372,0.32571000000000006
conv-bn-relu_lut_5EKH71.onnx,2,2592,400,1,1,4.1488,1.0372,0.11460000000000001
conv-bn-relu_lut_LU6CLR.onnx,5,3456,400,1,1,34.57,1.3828,0.42308
conv-bn-relu_lut_2B39NQ.onnx,2,3456,400,1,1,5.5312,1.3828,0.139778
conv-bn-relu_lut_NNDCG2.onnx,5,1728,416,1,1,17.9816,0.719264,0.228804
conv-bn-relu_lut_QY89LK.onnx,2,1728,416,1,1,2.877056,0.719264,0.08343400000000001
conv-bn-relu_lut_VFW5ZQ.onnx,5,2592,416,1,1,26.9672,1.078688,0.33930800000000005
conv-bn-relu_lut_V331K9.onnx,2,2592,416,1,1,4.314752,1.078688,0.11726
conv-bn-relu_lut_HXXYCE.onnx,5,3456,416,1,1,35.9528,1.438112,0.43747800000000014
conv-bn-relu_lut_Z6SVOS.onnx,2,3456,416,1,1,5.752448,1.438112,0.14335799999999999
conv-bn-relu_lut_QO4DO6.onnx,5,1728,432,1,1,18.6732,0.746928,0.236732
conv-bn-relu_lut_WK0RYM.onnx,2,1728,432,1,1,2.987712,0.746928,0.08509800000000001
conv-bn-relu_lut_7MJMO4.onnx,5,2592,432,1,1,28.0044,1.120176,0.352082
conv-bn-relu_lut_9N8A26.onnx,2,2592,432,1,1,4.480704,1.120176,0.12152199999999999
conv-bn-relu_lut_JL938O.onnx,5,3456,432,1,1,37.3356,1.493424,0.452236
conv-bn-relu_lut_H0THU2.onnx,2,3456,432,1,1,5.973696,1.493424,0.146912
conv-bn-relu_lut_NNNOGZ.onnx,7,192,160,1,1,1.51312,0.03088,0.060145999999999984
conv-bn-relu_lut_1KFFTI.onnx,7,160,160,3,1,11.29744,0.23056,0.14758
conv-bn-relu_lut_LUFF22.onnx,7,160,320,1,1,2.52448,0.05152,0.07073000000000002
conv-bn-relu_lut_MIB899.onnx,7,160,160,3,2,2.82436,0.23056,0.07766599999999999
conv-bn-relu_lut_C1M0EL.onnx,3,160,320,1,1,0.46368,0.05152,0.04997599999999999
conv-bn-relu_lut_IN4UPY.onnx,7,320,320,3,1,45.17408,0.92192,0.45038000000000006
conv-bn-relu_lut_FUNU1W.onnx,7,320,320,3,2,11.29352,0.92192,0.18631399999999998
conv-bn-relu_lut_9QU3AF.onnx,7,192,480,1,1,4.53936,0.09264,0.088474
conv-bn-relu_lut_W105J3.onnx,7,480,480,3,1,101.62992,2.07408,0.9570699999999999
conv-bn-relu_lut_I30H50.onnx,7,480,320,1,1,7.54208,0.15392,0.11454999999999999
conv-bn-relu_lut_9MX1TT.onnx,7,480,480,3,2,25.40748,2.07408,0.39396
conv-bn-relu_lut_R0FSD4.onnx,3,480,320,1,1,1.38528,0.15392,0.065946
conv-bn-relu_lut_AK1I2W.onnx,7,160,160,5,1,31.36784,0.64016,0.359398
conv-bn-relu_lut_67K448.onnx,7,160,160,5,2,7.84196,0.64016,0.13890599999999997
conv-bn-relu_lut_9JNDVZ.onnx,7,320,320,5,1,125.45568,2.56032,1.1647760000000003
conv-bn-relu_lut_DGQS48.onnx,7,320,320,5,2,31.36392,2.56032,0.4323539999999999
conv-bn-relu_lut_YO9GKA.onnx,7,480,480,5,1,282.26352,5.76048,2.564986
conv-bn-relu_lut_FENY9W.onnx,7,480,480,5,2,70.56588,5.76048,0.9163319999999999
conv-bn-relu_lut_QFJO4R.onnx,7,160,160,7,1,61.47344,1.25456,0.5966399999999998
conv-bn-relu_lut_05PGKJ.onnx,7,160,160,7,2,15.36836,1.25456,0.233636
conv-bn-relu_lut_2YKIU3.onnx,7,320,320,7,1,245.87808,5.01792,2.24057
conv-bn-relu_lut_VMKQZW.onnx,7,320,320,7,2,61.46952,5.01792,0.9090340000000001
conv-bn-relu_lut_AQIKP1.onnx,7,480,480,7,1,553.21392,11.29008,5.259584
conv-bn-relu_lut_6RIV34.onnx,7,480,480,7,2,138.30348,11.29008,1.84747
conv-bn-relu_lut_PJTZ27.onnx,7,192,168,1,1,1.588776,0.032424,0.067042
conv-bn-relu_lut_0WFGU7.onnx,7,168,168,3,1,12.455016,0.254184,0.162392
conv-bn-relu_lut_W4FNNH.onnx,7,168,336,1,1,2.782416,0.056784,0.07168200000000001
conv-bn-relu_lut_DNCW8N.onnx,7,168,168,3,2,3.113754,0.254184,0.08543200000000001
conv-bn-relu_lut_YID6Y7.onnx,3,168,336,1,1,0.511056,0.056784,0.051063999999999984
conv-bn-relu_lut_3RZQQL.onnx,7,192,504,1,1,4.766328,0.097272,0.09313200000000002
conv-bn-relu_lut_M5UO8D.onnx,7,504,504,3,1,112.045752,2.286648,1.095596
conv-bn-relu_lut_TBJR7F.onnx,7,504,336,1,1,8.31432,0.16968,0.12108799999999999
conv-bn-relu_lut_43FB7E.onnx,7,504,504,3,2,28.011438,2.286648,0.39897600000000005
conv-bn-relu_lut_48NI6M.onnx,3,504,336,1,1,1.52712,0.16968,0.061144
conv-bn-relu_lut_VSY5A9.onnx,7,168,168,5,1,34.582632,0.705768,0.3689819999999999
conv-bn-relu_lut_TBICO4.onnx,7,168,168,5,2,8.645658,0.705768,0.15585000000000002
conv-bn-relu_lut_E4GNO0.onnx,7,504,504,5,1,311.194296,6.350904,2.998802
conv-bn-relu_lut_KA9HXU.onnx,7,504,504,5,2,77.798574,6.350904,1.024292
conv-bn-relu_lut_034ZPB.onnx,7,168,168,7,1,67.774056,1.383144,0.6899360000000001
conv-bn-relu_lut_N0W4FH.onnx,7,168,168,7,2,16.943514,1.383144,0.264396
conv-bn-relu_lut_T22M3M.onnx,7,504,504,7,1,609.917112,12.447288,6.30684
conv-bn-relu_lut_H2A96S.onnx,7,504,504,7,2,152.479278,12.447288,2.132174
conv-bn-relu_lut_QMZ7TK.onnx,7,192,176,1,1,1.664432,0.033968,0.061397999999999994
conv-bn-relu_lut_Y3GV4S.onnx,7,176,176,3,1,13.66904,0.27896,0.166286
conv-bn-relu_lut_WEBANB.onnx,7,176,352,1,1,3.052896,0.062304,0.07511600000000002
conv-bn-relu_lut_5PH3IU.onnx,7,176,176,3,2,3.41726,0.27896,0.085182
conv-bn-relu_lut_QLLVG9.onnx,3,176,352,1,1,0.560736,0.062304,0.05105399999999999
conv-bn-relu_lut_XJOUZ7.onnx,7,352,352,3,1,54.658912,1.115488,0.5393260000000001
conv-bn-relu_lut_6UZA0G.onnx,7,352,352,3,2,13.664728,1.115488,0.21738199999999996
conv-bn-relu_lut_LHNPJN.onnx,7,192,528,1,1,4.993296,0.101904,0.09619799999999998
conv-bn-relu_lut_JPWC8X.onnx,7,528,528,3,1,122.969616,2.509584,1.155632
conv-bn-relu_lut_7HR5BD.onnx,7,528,352,1,1,9.124192,0.186208,0.13064
conv-bn-relu_lut_HL8FPN.onnx,7,528,528,3,2,30.742404,2.509584,0.46146200000000004
conv-bn-relu_lut_6F1270.onnx,3,528,352,1,1,1.675872,0.186208,0.06411999999999998
conv-bn-relu_lut_I6W2ZK.onnx,7,176,176,5,1,37.954224,0.774576,0.39253999999999994
conv-bn-relu_lut_F3T7RN.onnx,7,176,176,5,2,9.488556,0.774576,0.16882799999999998
conv-bn-relu_lut_8EQFNK.onnx,7,352,352,5,1,151.799648,3.097952,1.5027020000000002
conv-bn-relu_lut_YKFPZF.onnx,7,352,352,5,2,37.949912,3.097952,0.543836
conv-bn-relu_lut_SMLQLZ.onnx,7,528,528,5,1,341.536272,6.970128,3.6113180000000003
